date,resid_inflation,rolling_var_inflation,resid_gdp,rolling_var_gdp,resid_fed_funds,rolling_var_fed_funds,sigma_inflation_inflation,sigma_inflation_gdp,sigma_inflation_fed_funds,sigma_gdp_gdp,sigma_gdp_fed_funds,sigma_fed_funds_fed_funds
1975-04-01,-0.0009426893834063588,,-0.0015375020046211052,,-0.00027320917800821576,,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1975-07-01,0.05537286881555392,,0.13402957887033984,,0.01801905262043224,,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1975-10-01,0.24447516767159616,,0.1077482163783654,,0.019931854862354825,,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1976-01-01,0.1654101837467703,,0.39977604540489076,,0.13113273481850118,,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1976-04-01,-0.2225538374908771,,0.6204320482194616,,-0.14701783068017438,,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1976-07-01,0.14242838984309358,,0.4712088036356221,,0.2541867803016755,,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1976-10-01,0.40486979988535454,,-0.7032895973629654,,0.2003537664497621,,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1977-01-01,0.36710911943493896,,0.45891030534997945,,0.0671310740669453,,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1977-04-01,-0.5768982398890095,,0.09691149849882696,,0.2774636896831808,,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1977-07-01,-0.03692461710867012,,-0.6980589770064567,,0.24336698535556156,,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1977-10-01,0.05586865274756714,0.06617270133808435,0.02666907731795387,0.15470640649372722,0.33511752578352194,0.10823315246932975,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1978-01-01,0.07495332829788359,0.06900780020337256,0.5863928487350148,0.16479616858347287,-0.5681686015489991,0.12469086820899354,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1978-04-01,-0.08583303015963306,0.0959844751734313,-0.3514441143405862,0.2801490584226752,-0.08296461105410469,0.1250816586287218,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1978-07-01,0.23362691758635123,0.09524572078413811,-0.20094911388507497,0.28050493549090816,-0.6758786460946249,0.12517316403765788,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1978-10-01,0.5491238463638939,0.10071156446316278,0.2634658407696928,0.27981066717270653,0.31476407180756905,0.13456847364872326,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1979-01-01,-0.18477452244156134,0.09633442393223442,0.2982595531235424,0.28273854659198916,-0.5552497356583324,0.13410794089101152,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1979-04-01,-0.07675306143237126,0.10629703035675953,0.3582317031609719,0.2782666545518319,0.23858706723215395,0.13249372384496555,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1979-07-01,-0.025892438782401994,0.10777002511739739,-0.24230597864686448,0.24637487747423323,-0.5085872046675588,0.13016948277844487,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1979-10-01,0.05188869985403888,0.10366035685486773,-0.2924386240694344,0.2777953123618766,0.20898407711265587,0.13713123001040128,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1980-01-01,-0.29052466190470483,0.08704717516425019,-0.24636000182766477,0.323118941182452,-0.3503748996414222,0.13658385924165534,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1980-04-01,-0.19794164782863977,0.09579362070867194,0.5102632393844991,0.2965522740497651,0.5440302419878291,0.13397173926296116,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1980-07-01,0.7660689661812954,0.12248174920109736,1.59699186675101,0.29660099617265256,0.08802567261451788,0.13589316129761644,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1980-10-01,-0.08203990256718896,0.12371170648237885,0.058508877756479616,0.28103811634695175,-0.04608502743417553,0.12089617674145997,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1981-01-01,0.3972486232699812,0.16508501722290908,0.37182156677123035,0.31058945175086045,0.44688597306247413,0.12378942462322615,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1981-04-01,0.13207719194382372,0.16279759512973077,-0.4275917339065084,0.3234868888358275,-0.11727995945007841,0.1044511252609956,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1981-07-01,-0.373408348744823,0.15882252614667927,0.33380429624560637,0.3252979996220321,-0.1721296117129434,0.10128702965690635,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1981-10-01,0.44291126872656417,0.1579285997259561,-0.11180823419510039,0.321050792359529,0.006248213709033834,0.08569090498861999,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1982-01-01,0.19677346024757747,0.26576872326831524,-0.767930939075993,0.3228188250359715,0.3634546612962204,0.08388410511067859,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1982-04-01,-0.23654263489902871,0.27634350812317127,-0.896883623156363,0.33575871244807837,0.2581156981597559,0.06950038426162744,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1982-07-01,0.5028024883777549,0.2884637195021154,0.1929877271468221,0.3370454215649698,0.10470263495737964,0.0709711405361071,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1982-10-01,-0.6371977245095519,0.2837109098831611,0.012635056575849513,0.38340726776350875,-0.43777665534175725,0.06943168344966327,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1983-01-01,-0.10094663642516166,0.2884994631542163,0.09370787425092386,0.3647808419420316,0.011705016542160607,0.057065808158341745,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1983-04-01,-0.8645313206192937,0.2645211431558645,-0.8185769180455921,0.21645163577385781,-0.26469487572472516,0.05725101817210235,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1983-07-01,0.09638693529094722,0.26628296483281616,0.5670206336602392,0.21407880299154777,0.28911754203956264,0.06084239566842665,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1983-10-01,-0.5261788694986713,0.25842583161459387,-0.26931256751166455,0.20764034924248403,-0.17394031570637036,0.0523932729831613,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1984-01-01,-0.08918380122428204,0.2639629424638626,-0.056259272832258955,0.20777127686843855,0.185805557137404,0.06091823911287734,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1984-04-01,1.4248508080522864,0.2580304271366358,-0.44356771854075716,0.18840445695116925,-0.07882480178980078,0.07020966051743445,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1984-07-01,0.4957834076516261,0.24824313429591904,-0.5819905430624747,0.19532578926273486,-0.09379235431303545,0.08256988573855688,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1984-10-01,-0.4367592289488471,0.2746674156183295,0.24722521189346613,0.20388905946405653,-0.2185090510580352,0.07693080941098436,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1985-01-01,-0.09165854777482685,0.27298285347045553,-1.0095429201281376,0.18417728280791365,-0.30830421736254365,0.07210271887698351,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1985-04-01,0.45223671205283433,0.25936892455325095,-0.12180900043512344,0.18018796328928222,0.23198578834145156,0.0704929468882339,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1985-07-01,-0.19106370126506178,0.24855711178079432,-0.670570233640802,0.18625204393854347,-0.10829540627651646,0.06649596976235575,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1985-10-01,-0.1880048922664903,0.24863873377896373,-0.04121310866760186,0.17926278925438305,-0.27526973346501915,0.07439071466985954,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1986-01-01,0.018186976175228464,0.22682394018064816,-0.7601347348994618,0.19365434267057385,-0.306578550546444,0.07349534300103001,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1986-04-01,0.3545628541399448,0.22661726161521112,-0.43562073479149305,0.16571898115420228,0.3661060542857806,0.06794794492645172,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1986-07-01,-0.18246585998991938,0.2121217407589968,-0.14808500922985618,0.16956250446673857,-0.47956121725196255,0.07054800232000524,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1986-10-01,0.02355288143691947,0.22577396572822953,0.11105369614586774,0.3462778781624978,0.45109043296072615,0.07262853988761195,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1987-01-01,-0.7648780985747408,0.14427894877780734,-0.9162374912308382,0.3430732632127739,-0.276321061745735,0.08240739213959172,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1987-04-01,-0.1151458923365648,0.1293858475744554,-0.3301812093926225,0.35976488362120884,0.040783384737935524,0.08227613822411128,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1987-07-01,0.16570394481937356,0.12164057265333038,0.10252514553117648,0.36697898261021467,-0.054106908242583795,0.08930107527457865,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1987-10-01,-0.4219133092502476,0.12198840451095716,0.171894157457543,0.3563232578333841,0.20085578373980262,0.08605646506813787,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1988-01-01,-0.11386777330945996,0.12414706613505189,-0.22806965415645192,0.36689660376710204,-0.4474349831363149,0.08338400524897836,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1988-04-01,0.5456921998843525,0.12334463383834893,0.5260229390785633,0.35615796390865934,0.10521103822585154,0.08662186214854112,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1988-07-01,-0.02429965162722758,0.1380585083731178,0.0877219853115052,0.3562025848169707,0.05563189204768815,0.10042246212515094,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1988-10-01,-0.14627984126546667,0.13847817417239103,0.04249382726274953,0.3173067578614374,0.20492804202697723,0.09751153923638113,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1989-01-01,0.5811599988026896,0.1357212991878303,1.6566450002408122,0.2997760871516954,-0.3655312744394186,0.09354258896073181,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1989-04-01,-0.6394320856192239,0.13836816464089832,0.07904912070711156,0.29642742823528534,0.3751768239502029,0.08358958204244556,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1989-07-01,0.05247737785963891,0.13896053800531027,0.675225400413684,0.3602410921309782,-0.04099896192577468,0.07219351873850481,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1989-10-01,0.039036693626880004,0.14750511623232893,-0.554447040013287,0.29968355868164825,0.38494924233999495,0.06996235365381379,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1990-01-01,-0.13339908906767706,0.18595051100824223,0.8132881778777177,0.34559698557885854,0.18274600559049237,0.08163657095617162,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1990-04-01,0.49277307447110585,0.18378109672015688,0.4877929774798343,0.34885066331044534,0.00718167818468185,0.08716459790525372,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1990-07-01,0.08483904245271656,0.17658881564714948,0.6488107525994482,0.3504206931003268,-0.2725027164292406,0.0871091408350775,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1990-10-01,-0.5807036610802956,0.17618918889154456,-0.044197107892500975,0.35992198010063553,-0.589434139618982,0.07838780195694887,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1991-01-01,-0.15036205078310427,0.15879139158695618,-0.056649593565500034,0.36808309038581916,0.16798043394544848,0.07790297474235565,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1991-04-01,-0.41879413334544413,0.16355473469752763,0.06709967483991708,0.4222651518005753,-0.28002824612397514,0.08188375138714395,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1991-07-01,0.1715818709836544,0.1669084477967031,0.3705015936977689,0.4388593587223511,-0.16091450471385116,0.07937918359273735,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1991-10-01,-0.2175199049955041,0.14352999976550898,-0.9430023192234236,0.33521942208428024,0.07541600229119982,0.08146211759934084,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1992-01-01,0.7877392610944546,0.15642701239818058,0.09719444673378275,0.35824916728728573,0.12078123767604687,0.07933955088116408,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1992-04-01,-0.8810028524337832,0.15802214832734193,-0.8897641397045134,0.3814751895756061,-0.5040627235965554,0.08055052959872977,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1992-07-01,0.009218415164824967,0.15679329860430827,-0.10282512353597911,0.3830015319608366,0.2917072758323691,0.07284932046512582,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1992-10-01,0.07612848845995979,0.16023877409694,-0.03557332226123644,0.33963336914593245,-0.2710525967030053,0.07018040978217835,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1993-01-01,0.014775505307839554,0.1413268784612927,-0.42566861719913285,0.3259887482283251,0.021455177692947913,0.09688082407170162,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1993-04-01,0.005016036093848042,0.2013627553548245,-0.48043964009697104,0.3003953694034827,-0.12608544756087836,0.09377145506703422,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1993-07-01,-0.35422023386426427,0.1881370203058827,-0.9670961796071279,0.32345483896125504,0.2572756333410138,0.07562460301286361,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1993-10-01,-0.33015435804956017,0.19114957202011343,-0.5556615439862664,0.32642213912228285,0.0567846790524591,0.07478704194201717,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1994-01-01,-0.14362686670926678,0.23021848063024647,0.9031796716659133,0.3592584824070597,-0.4207574740693456,0.07183113159062536,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1994-04-01,-0.8349853335301566,0.22950301623850328,-0.7434731970501045,0.34982489476364176,0.32302155808782507,0.07322986086253032,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1994-07-01,0.1269719438110547,0.23202398818829453,0.925682572374976,0.3265673643408233,0.1169306128371903,0.0737850124760344,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1994-10-01,-0.14515524007956593,0.19882630494453277,-0.5837924298242002,0.32328189275519364,0.14113141349518488,0.07828441423879007,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1995-01-01,0.14243443730468908,0.16824988716616,-0.031011393970239776,0.3023513470437544,-0.11112730794425163,0.10523611739077977,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1995-04-01,0.0050000365465630026,0.16826993598582932,0.21577666690248232,0.3585064193866798,0.6727186752798486,0.10320928969672508,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1995-07-01,0.9761811157768758,0.16829776722731296,0.2309617946443967,0.37562490034947854,0.06559467246547612,0.12575912906450296,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1995-10-01,-0.1351214824911282,0.17072330209782136,0.5304660975797351,0.3797030377415214,-0.08711958900116556,0.12938756952375896,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1996-01-01,0.20117347090263826,0.17546258816136512,0.12639599318666228,0.3665743294057345,0.10091429604060398,0.13063739714304687,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1996-04-01,0.9389631999635943,0.16802077829352505,-0.9567530037062186,0.31486628582550374,-0.16211351034208654,0.13019313447276717,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1996-07-01,-0.09179815992009299,0.1605401812516471,0.1665239137077713,0.30484462987649347,0.28302497818826033,0.1344169730662944,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1996-10-01,-0.3070360475681593,0.16789722325940498,-0.5677672560023366,0.2829082144184507,-0.07053832690342343,0.12126798703079611,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1997-01-01,0.09717548619034999,0.12163119438798792,-0.09318427570958965,0.26674951113826667,0.34370368139027896,0.1271766133757119,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1997-04-01,-0.42047867418293894,0.12535911525677282,0.27221770462879935,0.2335108477375224,-0.8600562274544097,0.13183096384531298,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1997-07-01,0.017940042752041307,0.12202805152498745,0.9508761251362993,0.2150509348102638,0.2050877418862571,0.1383603962810122,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1997-10-01,0.0792159426115513,0.12207643076230083,0.5285275888041545,0.2159600491784582,0.7793427581765728,0.13569938072535642,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1998-01-01,0.21246029259698807,0.12146623781389745,0.5002256311065243,0.21620658834146966,-0.19618352310258214,0.12563999356806194,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1998-04-01,0.30972821551124263,0.09778501573116366,0.16039779998151893,0.3726753020193261,0.3319846890774567,0.1255945776865496,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1998-07-01,0.10040578656620691,0.10564728031474525,0.441072789848707,0.3607563053393457,0.23021054875728275,0.14447033524946207,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1998-10-01,0.012803042019632116,0.14763603180349827,0.710681578597447,0.38540213703076975,-0.20367387515119795,0.14456972894992798,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1999-01-01,0.5056167155700284,0.12892704683694048,-0.21928333986037196,0.3286362141809912,0.19161084595685018,0.14399912791327843,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1999-04-01,-0.009543734129591197,0.13132147370176703,-0.5461561250859333,0.3379330068083613,0.5067249698017111,0.1428986189783639,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1999-07-01,-0.14203357486557988,0.1383452695281154,-0.05348223056198176,0.3324565146497249,0.4188675341935397,0.15024001439685045,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
1999-10-01,0.2300040623801023,0.14070680707877317,0.4886307739357023,0.3403143903954458,0.4899628795613138,0.14700647432525282,0.24676165680115617,0.050843650849477395,0.021891386406891016,0.43846523643870683,0.0008135554816119699,0.15816360550111067
